slr,t,score,n,p,p.fdr,PG.ProteinGroups,group1,group2,slr_ratio_meta,test,type,significant_changed,significant_changed_raw_p,significant_changed_fc,significant_changed_p_value,fold_change_absolute,fold_change_direction,fold_change,effect_size_method,d,d_pooled_SD,d_95CI_lower,d_95CI_upper,d_magnitute,group1__mean_iBAQ,group_1__iBAQ_quantiles,group2__mean_iBAQ,group_2__iBAQ_quantiles,iBAQ_quantile_comp
0.10639090634410536,1.0333607475526585,0.4399432209744938,3,0.4103480590496465,0.7640890198961924,A0PJW6,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.0765317776158443,up,1.0765317776158443,Cohen's d,1.030705447024984,0.08919329540203323,0.12958663190042508,1.9318242621495427,large,6205.65,Q5,5740.225,Q5,Q5/Q5
-0.05213246109782541,-0.27446627852298566,0.7776751544894491,12,0.9841892981759388,1,A1L0T0,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.0367962901389711,down,-1.0367962901389711,Cohen's d,-0.11787808462252519,0.24543393183695023,-0.5235231853560225,0.28776701611097216,negligible,7286.1,Q5,7534.525,Q5,Q5/Q5
-0.07226276529012575,-0.5116271776379618,0.6178330090083248,7,0.7439148580826616,1,A1L390,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.0513643819229515,down,-1.0513643819229515,Cohen's d,-0.22061495109932916,0.3686756949604576,-0.7580689573164132,0.3168390551177549,small,1126.3500000000001,Q2,1158.2,Q2,Q2/Q2
-0.028389534576579133,-0.2174553099314434,0.814894835638414,16,0.9980723509014544,1,A1X283,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.0198730164290282,down,-1.0198730164290282,Cohen's d,-0.30220047375307685,0.16165094104166697,-0.6540274908589145,0.0496265433527609,small,5275.05,Q5,5937.45,Q5,Q5/Q5
0.3379483178181559,3.6494532820417134,0.02790082299448493,1,0.027900822994484927,0.07405484332273504,A2A3N6,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.263957818427547,up,1.263957818427547,Cohen's d,2.483485012223039,0.09565493400867796,0.1809408135445869,4.786029210901491,large,863.65,Q2,680.25,Q2,Q2/Q2
0.1268728761060158,0.013785328114437695,0.9410868914159871,12,0.9999932319255747,1,A2RRP1,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.0919243259735272,up,1.0919243259735272,Cohen's d,0.3291452314538681,0.47535576094059656,-0.07888307115386234,0.7371735340615986,small,721.075,Q2,583.225,Q2,Q2/Q2
1.3909028149823872,2.989000727982385,0.23925158761046827,2,0.1837358549545303,0.40502659398460655,A2RTX5,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,2.622427366540229,up,2.622427366540229,Cohen's d,0.2592729103609969,0.6125064961639005,-0.8176165645414772,1.3361623852634712,small,199.65,Q1,320.2,Q1,Q1/Q1
2.404492190814536,0.9041810312991816,0.2797636192772457,1,0.2797636192772457,0.5705070897627511,A2RU30,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,5.294491723925363,up,5.294491723925363,Cohen's d,0.6039862524669077,0.66049393318984,-1.1652510933970666,2.373223598330882,medium,202.175,Q1,139.125,Q1,Q1/Q1
-0.06789668818120448,-0.364410561422131,0.6806712151271512,1,0.6806712151271512,1,A2RU67,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.0481874118185577,down,-1.0481874118185577,Cohen's d,-0.16247448059677655,0.199398348708472,-1.895554747669725,1.5706057864761718,negligible,113.025,Q1,116.7,Q1,Q1/Q1
-0.3664711224994902,-0.6860879147535306,0.4415474930467882,4,0.4014446413053261,0.7522092624144324,A2RUS2,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.289195557886005,down,-1.289195557886005,Cohen's d,-1.133247311024197,0.3971455491379438,-1.9110995280607201,-0.35539509398767366,large,7546.3499999999995,Q6,22301.775,Q7,Q6/Q7
0.1416086052819519,0.33411909479438395,0.6791749242977968,22,0.9607088363040447,1,A3KMH1,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.1031344255315312,up,1.1031344255315312,Cohen's d,0.49829217654463664,0.3669495260705022,0.19616484093318842,0.8004195121560849,small,1776,Q3,1822.25,Q3,Q3/Q3
-0.008330784080367255,-0.04808885170940979,0.949538131128556,16,0.9999999164814648,1,A3KN83,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.0057911638257473,down,-1.0057911638257473,Cohen's d,-0.19620852473218012,0.24956414874145055,-0.5468851417725762,0.15446809230821598,negligible,6117.4,Q5,5939.425,Q5,Q5/Q5
0.049541121555521976,0.470695691202234,0.5989082508282153,13,0.7686430800353685,1,A4D1E9,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.0349356891791213,up,1.0349356891791213,Cohen's d,-0.253693761433767,0.4498389450649467,-0.6442507979290855,0.13686327506155144,small,6409.425,Q5,5642.425,Q5,Q5/Q5
-0.07405360212885895,-0.7589947714120412,0.5474610809989843,7,0.6028907102489613,0.9934920472484036,A4D1P6,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.0526702650670603,down,-1.0526702650670603,Cohen's d,-0.1973417093721545,0.5011915112920255,-0.7344708478826691,0.3397874291383601,negligible,2399.7,Q3,2271.175,Q3,Q3/Q3
0.13023806179566833,1.1721625023636388,0.5358683018975385,2,0.545629740290805,0.9311527187753598,A4D2P6,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.0944742876015043,up,1.0944742876015043,Cohen's d,0.9562184298500039,0.09316665959246725,-0.17580143205675014,2.088238291756758,large,2050.6,Q3,1891.225,Q3,Q3/Q3
0.45711712154949746,1.1831755655453713,0.2459361918232128,1,0.2459361918232128,0.5149543950155896,A5A614,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.3727958736935897,up,1.3727958736935897,Cohen's d,0.9110708371967631,0.41568757590810695,-0.9067032835096758,2.7288449579032017,large,0,Q1,1887.975,Q3,Q1/Q3
-0.12887000220036526,-1.23541134632272,0.37583124341462026,5,0.2765785787198305,0.5655271639511732,A5PLL7,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.0934369260592538,down,-1.0934369260592538,Cohen's d,-0.2599559357709802,0.33299501139341997,-0.9028236939546433,0.38291182241268296,small,6772.025,Q5,7523.35,Q5,Q5/Q5
0.23114177428834728,1.380461453919378,0.2914878805281593,2,0.24242357398022663,0.5097878448719991,A5PLN9,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.1737635188811062,up,1.1737635188811062,Cohen's d,0.8042833720841133,0.1703149489095356,-0.31062358345481866,1.919190327623045,large,8018.05,Q6,7789.275,Q6,Q6/Q6
0.05300040115168936,0.2697884960656084,0.7568444545169772,62,0.9999939639375126,1,A5YKK6,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.0374202250276954,up,1.0374202250276954,Cohen's d,0.14384485967308447,0.44517059271612575,-0.03282541939737396,0.32051513874354287,negligible,10094.8,Q6,10022.025,Q6,Q6/Q6
0.9539971883731492,18.48900912339986,0.0027424938536455556,1,0.002742493853645555,0.00872508198739118,A5Z2X5,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,up,up,1.5,0.05,1.9372326030327014,up,1.9372326030327014,Cohen's d,20.134255933925935,0.03164417946213138,7.696632509700597,32.57187935815127,large,182527.3,Q10,94330,Q9,Q10/Q9
0.08545477005931651,1.8793069651793433,0.41017177043484865,3,0.36670732353174756,0.7024016960071419,A6NCE7;Q9GZQ8,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.0610221468026155,up,1.0610221468026155,Cohen's d,1.5544946712196681,0.04138506105296158,0.5883959737346793,2.520593368704657,large,67738.875,Q9,64022.775,Q9,Q9/Q9
0.08461543668506008,0.6556604007897862,0.5783807156349967,12,0.7115544865655472,1,A6NDG6,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.060405043207974,up,1.060405043207974,Cohen's d,-0.08332479634846418,0.4233472460487431,-0.4887939061150765,0.32214431341814814,negligible,30907.95,Q8,29674.175,Q8,Q8/Q8
0.2392405801021037,0.7123127287632606,0.46203590040532716,6,0.42303076743358836,0.7818710239975606,A6NDU8,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.1803711625743016,up,1.1803711625743016,Cohen's d,0.08705757755480757,0.5619986418441983,-0.49429051299367244,0.6684056681032876,negligible,9201.725,Q6,5230.325,Q5,Q6/Q5
0.4490814468115133,1.2867275626279426,0.2099730058758198,4,0.08609906489674046,0.2090810286053229,A6NED2,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.3651707859182785,up,1.3651707859182785,Cohen's d,1.0011630125588744,0.28338886009242964,0.23521182410930774,1.767114201008441,large,1638.425,Q3,1734.7,Q3,Q3/Q3
6.089534908799814,3.0963390739305097,0.00838506079907353,1,0.008385060799073528,0.02436865191870617,A6NFY7,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,up,up,1.5,0.05,68.0977350180803,up,68.0977350180803,Cohen's d,1.5245797316962573,1.122118190668749,-0.4409949653275633,3.4901544287200776,large,90.275,Q1,13.35,Q1,Q1/Q1
0.5365947126593965,3.574258742678973,0.01574926196284654,1,0.015749261962846532,0.043558074774047974,A6NHL2,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.4505446581069303,up,1.4505446581069303,Cohen's d,2.2307407201321805,0.1698462588406169,0.027143742777242963,4.434337697487118,large,17386.075,Q7,12033.925,Q6,Q7/Q6
0.10382442995243152,0.7134997266303326,0.5074549204058967,48,0.541353253547427,0.9266648211544808,A6NHR9,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.0746183882635443,up,1.0746183882635443,Cohen's d,-0.10443527900316706,0.29189799487059814,-0.30524581027446474,0.09637525226813061,negligible,7043.325,Q5,7030,Q5,Q5/Q5
1.0833821249879119,2.70609156156205,0.01654735303330901,1,0.016547353033309013,0.045600833436168206,A6NHT5,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,up,up,1.5,0.05,2.1189978515856636,up,2.1189978515856636,Cohen's d,1.740821108004918,0.3524084249626062,-0.2908579698452225,3.7725001858550584,large,203.75,Q1,108.125,Q1,Q1/Q1
-0.11275893299136638,0.1121274120843464,0.9927722146810065,4,0.9999760591027598,1,A6NIH7,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.0812940696443178,down,-1.0812940696443178,Cohen's d,0.319204643077015,0.42540174488187554,-0.40743135172838174,1.0458406378824119,small,5430.425,Q5,4401.7,Q4,Q5/Q4
-0.09817222849205269,-0.5777126903369237,0.5484965827218621,7,0.6050938704391036,0.996204713667079,A6NJ78,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.0704164767905089,down,-1.0704164767905089,Cohen's d,-0.6043821436956559,0.2985390038246563,-1.1523049799485738,-0.05645930744273786,medium,1430.5,Q3,2056.15,Q3,Q3/Q3
0.194781703914697,1.1237953230023656,0.3404318775095636,5,0.220503676349828,0.4709842657066091,A6NKD9,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.1445509639830589,up,1.1445509639830589,Cohen's d,0.11772501844186353,0.5677847416659801,-0.5229988997417138,0.7584489366254409,negligible,1398.15,Q3,1381.35,Q3,Q3/Q3
1.2866598353934529,16.67316873586722,0.002196616894643455,1,0.002196616894643454,0.007078647416342014,A6NM11;A6NMS7;O60309,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,up,up,1.5,0.05,2.439625727675514,up,2.439625727675514,Cohen's d,9.458739235439513,0.08858216495922482,3.4194087088423606,15.498069762036664,large,449.35,Q2,255.59166666666664,Q1,Q2/Q1
2.650070831628553,1.9569429652853039,0.11087819064615034,2,0.060550352112712064,0.15156655668801333,A6NNY8;Q9UPT9,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,6.276980954933519,up,6.276980954933519,Cohen's d,1.561591226836924,0.46150525582897345,0.33660963875993755,2.7865728149139106,large,215.7875,Q1,151.625,Q1,Q1/Q1
-0.1230290075553413,-0.6902065446057349,0.6874635822567325,2,0.7329697438621947,1,A6ZKI3,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.0890189114803845,down,-1.0890189114803845,Cohen's d,-0.38240649002352367,0.1766277491604175,-1.464556769827142,0.6997437897800945,small,5027.175,Q5,5095.15,Q5,Q5/Q5
-1.0324596755442559,-0.7486953056330802,0.3961398829582238,2,0.36871841019025114,0.7055924899064081,A7E2V4,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,2.045508703126046,down,-2.045508703126046,Cohen's d,-0.0684672267637959,0.7664226141509364,-1.141174719949257,1.0042402664216654,negligible,46.475,Q1,82.375,Q1,Q1/Q1
-0.038048099848014834,-0.18308110159363852,0.8108797450330811,9,0.9845546334420863,1,A8CG34,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.026723776401431,down,-1.026723776401431,Cohen's d,-0.27166064195088424,0.5652801821483765,-0.7439172907058016,0.20059600680403306,small,2854.25,Q4,3170.625,Q4,Q4/Q4
0.10178970420113065,1.3394619060699662,0.3993916461788185,2,0.3727712049972527,0.7116676803160858,A8MQ03,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.0731038530004748,up,1.0731038530004748,Cohen's d,1.04347802043702,0.06778448759285366,-0.09956742569473764,2.1865234665687776,large,11162.15,Q6,10395.575,Q6,Q6/Q6
0.04257322167695441,0.5364264262946679,0.7687356426856009,2,0.8248910906188338,1,A8MWD9;P62308,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.029949228772486,up,1.029949228772486,Cohen's d,0.5429447071825185,0.0562320523946592,-0.549028007316564,1.634917421681601,medium,213641.0125,Q10,214440.9,Q10,Q10/Q10
-0.031161672808407162,-0.31410664500134006,0.7304471128745954,3,0.8211944796310388,1,A8MXV4,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.021834586200051,down,-1.021834586200051,Cohen's d,-0.20912871287137505,0.40386528585446985,-1.0580949624491376,0.6398375367063875,small,1962.575,Q3,1725.625,Q3,Q3/Q3
-0.0034549551707868807,-0.05215342219180449,0.9617580709464911,5,0.9994723232161081,1,B7ZAQ6;P0CG08,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.0023976622414026,down,-1.0023976622414026,Cohen's d,0.18770673681469557,0.37567462110391536,-0.45387108473377474,0.8292845583631658,negligible,2885.3,Q4,2997.8,Q4,Q4/Q4
0.02279969039949721,0.3440255320015011,0.794012427976117,6,0.9520789367411686,1,C4AMC7;Q6VEQ5,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.015929077508658,up,1.015929077508658,Cohen's d,-0.006470633244593767,0.28162121820565644,-0.5875450617482607,0.5746037952590732,negligible,5298.8,Q5,5307.625,Q5,Q5/Q5
-1.6534779780753943,-3.722838071695596,0.007718250163744611,1,0.007718250163744608,0.022567995233554055,C9J069,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,down,down,1.5,0.05,3.1459112651277175,down,-3.1459112651277175,Cohen's d,-2.267590901462064,0.4902502280041834,-4.485218122880305,-0.04996368004382257,large,265.45,Q1,929.875,Q2,Q1/Q2
0.18777341426615402,1.2391726413729058,0.32478187561107585,2,0.28155960529770013,0.5727803079525347,C9J7I0,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.139004474248696,up,1.139004474248696,Cohen's d,0.8833548221522265,0.14371697284270785,-0.2401221704226002,2.006831814727053,large,2615.2,Q4,2295.45,Q3,Q4/Q3
0.14370403552013328,1.8964760084409535,0.2861385658822748,4,0.16921575854211426,0.37735958123762015,C9JLW8,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.1047378279615545,up,1.1047378279615545,Cohen's d,0.9287469204056297,0.27181218215321895,0.1687644885795898,1.6887293522316695,large,10382.65,Q6,9470.775,Q6,Q6/Q6
0.39131871983487965,2.0148914113108436,0.09301350299486455,1,0.09301350299486456,0.224197641652716,C9JQI7,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.3115917387370306,up,1.3115917387370306,Cohen's d,1.3773714434087965,0.19720464583691666,-0.5471087919099005,3.3018516787274934,large,752.525,Q2,572.55,Q2,Q2/Q2
-0.02393112610938445,-0.31691622942254627,0.7942325267924099,6,0.9522340106943621,1,E9PAV3;Q13765,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.0167261338889069,down,-1.0167261338889069,Cohen's d,-0.37104462584646797,0.21813622034680363,-0.9570961243126974,0.21500687261976154,small,475503.9125,Q10,490710.4125,Q10,Q10/Q10
-0.00876739836210171,-0.1365801917178312,0.9045644916324148,3,0.9744146322816669,1,E9PRG8,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.00609560047484,down,-1.00609560047484,Cohen's d,0.06113105203495961,0.31514210270709553,-0.7857218066702277,0.907983910740147,negligible,42325,Q9,42235.125,Q8,Q9/Q8
0.1131043917726851,0.8804706817678002,0.37372731544324944,5,0.2731130555493941,0.5599495986053779,L0R6Q1,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.0815530205990336,up,1.0815530205990336,Cohen's d,0.5683428509041404,0.1217231459259727,-0.08462287403454793,1.2213085758428286,medium,36362.075000000004,Q8,33016.4,Q8,Q8/Q8
-0.13838529944731387,-0.8745482083631156,0.4606296168851509,6,0.4202085568991263,0.778002682282703,L0R819,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.1006725258754624,down,-1.1006725258754624,Cohen's d,0.3015297843575504,0.3534372143202703,-0.28283574927891475,0.8858953179940156,small,20286.25,Q7,20810.475,Q7,Q7/Q7
0.037098838548722896,0.15946863871187644,0.9251474508054335,4,0.9923305243752762,1,L0R8F8,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.0260484371602656,up,1.0260484371602656,Cohen's d,0.5403696194865704,0.12256277067591874,-0.19474205883819795,1.2754812978113388,medium,23613.55,Q8,20624.2,Q7,Q8/Q7
-0.057950231828079804,-0.7629889682327069,0.805427724567382,4,0.9274569381280747,1,O00115,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.0409856865270364,down,-1.0409856865270364,Cohen's d,-0.7839641670931968,0.2321053130481364,-1.5332391748949776,-0.03468915929141614,medium,9338,Q6,10094.65,Q6,Q6/Q6
0.029373089256333206,0.2931067359226344,0.7141055844020238,25,0.9884969911585093,1,O00116,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.0205685500369122,up,1.0205685500369122,Cohen's d,-0.17433041411131273,0.24049970810882648,-0.453745025197541,0.10508419697491556,negligible,75726.925,Q9,75416.775,Q9,Q9/Q9
-1.1716668141146902,-4.515356687554673,0.8392445276087596,2,0.8960185826330789,1,O00124,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,2.2527181387400788,down,-2.2527181387400788,Cohen's d,-1.433850244664659,0.4426311070407626,-2.6361704953420286,-0.23152999398728946,large,551.65,Q2,2272.7250000000004,Q3,Q2/Q3
0.09835796014411063,0.8620861401562367,0.41894197034561975,20,0.2299431652366945,0.4883277471116107,O00139,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.0705542904052299,up,1.0705542904052299,Cohen's d,0.11090713438551157,0.30419086515386234,-0.2016223305126525,0.42343659928367566,negligible,19187.175,Q7,19068.45,Q7,Q7/Q7
-0.029093699052135092,-0.5152834127167857,0.7183889004907591,7,0.8965459238908609,1,O00148,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.02037092736566,down,-1.02037092736566,Cohen's d,0.45722552362526236,0.40566223041249017,-0.08555693689647603,1.0000079841470009,small,37330.575,Q8,38484.024999999994,Q8,Q8/Q8
0.008615384130907223,0.21724152131141133,0.9014881795399964,14,0.9999479339036929,1,O00151,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.0059895955412892,up,1.0059895955412892,Cohen's d,0.051618758255246894,0.3293854248864441,-0.3229620407313196,0.42619955724181335,negligible,48606.525,Q9,48624.3,Q9,Q9/Q9
-0.06534179936224561,-0.8781129731716298,0.5942614336431034,10,0.7313201223861963,1,O00154,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.0463328047352287,down,-1.0463328047352287,Cohen's d,-0.10283163097155794,0.1339991072568527,-0.5482926809620127,0.3426294190188968,negligible,62988.4,Q9,66726.55,Q9,Q9/Q9
3.0321524213549906e-4,0.008953214018500202,0.9982886627051553,42,1,1,O00159,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.0002101948780373,up,1.0002101948780373,Cohen's d,-0.2662498372721136,0.22696909000107787,-0.4818259884962476,-0.050673686047979644,small,51256.649999999994,Q9,54413.2,Q9,Q9/Q9
0.23752332256510694,1.668546722461746,0.2188416661129411,1,0.21884166611294106,0.46817980842463525,O00160,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.1789669882240128,up,1.1789669882240128,Cohen's d,1.0995524648542492,0.13994220767301596,-0.75681923024729,2.9559241599557886,large,226.625,Q1,194.225,Q1,Q1/Q1
-0.008295596310120654,-0.16943276420149705,0.8975070861059167,11,0.9996611655418326,1,O00161,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.0057666325729295,down,-1.0057666325729295,Cohen's d,0.2693437911318209,0.15743825079841034,-0.15640256445110273,0.6950901467147446,small,51847.95,Q9,50595.25,Q9,Q9/Q9
0.06324402723583464,0.22395059319306515,0.7758424990744872,6,0.9382066570669083,1,O00165,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,none,1.5,0.05,1.04481247459545,up,1.04481247459545,Cohen's d,0.1147600388238923,0.19594218655374773,-0.4667909632262003,0.6963110408739849,negligible,4763.225,Q5,4539.65,Q4,Q5/Q4
