slr,t,score,n,p,p.fdr,PG.ProteinGroups,group1,group2,slr_ratio_meta,test,type,significant_changed,significant_changed_raw_p,significant_changed_fc,significant_changed_p_value,fold_change_absolute,fold_change_direction,fold_change,effect_size_method,d,d_pooled_SD,d_95CI_lower,d_95CI_upper,d_magnitute
1.0794419065071508,7.223939739574393,0.005836359839387906,9,8.367833245814189e-10,6.328063323525868e-9,P00128,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,up,up,1.5,0.05,2.113218443594878,up,2.113218443594878,Cohen's d,4.001412426551757,0.165985422944766,3.186995201660401,4.815829651443113,large
0.7794311827387683,8.795204974439436,0.005221062298878976,2,6.39448767889065e-4,0.002228621217348995,P00163;P03873;P03879;Q9ZZW7,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,up,up,1.5,0.05,1.7164539861270787,up,1.7164539861270787,Cohen's d,6.463358128701931,0.08129700504573385,3.7884138285991393,9.138302428804723,large
0.9707272033544145,18.065208075276473,0.002517029436054141,18,9.4496250757823975e-21,2.689759328600024e-19,P00330,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,up,up,1.5,0.05,1.9598282152053386,up,1.9598282152053386,Cohen's d,0.8134722006543733,0.46638951058445244,0.4706480562851592,1.1562963450235875,large
1.0654792029229285,10.17854302269516,0.0043174081843810885,7,1.2035199269883716e-8,7.808326684711133e-8,P00331,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,up,up,1.5,0.05,2.0928649262984176,up,2.0928649262984176,Cohen's d,1.1848895301615747,0.4571617076470236,0.6039449847275807,1.7658340755955688,large
-1.8887049932390694,-29.531182853770254,6.679710860300059e-4,28,3.5576168356449195e-39,5.873351732816251e-37,P00350,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,down,down,1.5,0.05,3.7030268062683516,down,-3.7030268062683516,Cohen's d,-9.51310550394279,0.11647414565752846,-10.437163945416293,-8.589047062469286,large
0.8799945922942237,4.904610221855091,0.006459903936514522,23,6.685712506664718e-21,1.9442921655560728e-19,P00358,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,up,up,1.5,0.05,1.8403684029176612,up,1.8403684029176612,Cohen's d,1.0050077374627049,0.5421667335982293,0.6962733140451531,1.3137421608802566,large
0.912641102711958,2.659714088793665,0.017498087273486673,8,7.808576220998289e-7,3.984490319901695e-6,P00359,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,up,up,1.5,0.05,1.8824885667010929,up,1.8824885667010929,Cohen's d,0.8489530400223503,0.43316876940582905,0.3271845791297515,1.3707215009149492,large
0.9840171295540394,10.366732801705943,0.004257278327811864,12,3.384658588574927e-13,3.90126437314689e-12,P00360,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,up,up,1.5,0.05,1.9779653176021743,up,1.9779653176021743,Cohen's d,2.2421865189953323,0.2715605598320894,1.724992748742914,2.7593802892477504,large
-1.9278949895577084,-8.965324423814591,0.0037553252584316965,18,4.1877505581830517e-19,1.0098595784238726e-17,P00363,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,down,down,1.5,0.05,3.8049961383604316,down,-3.8049961383604316,Cohen's d,-4.730227687877712,0.25175625856448475,-5.372216460425863,-4.088238915329562,large
-1.3067651496183237,-7.30800309287659,0.004762446960995592,13,9.299270353919142e-14,1.1509858150854246e-12,P00370,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,down,down,1.5,0.05,2.4738622147574176,down,-2.4738622147574176,Cohen's d,-3.1599599115980896,0.26623534297369117,-3.743215495800907,-2.576704327395272,large
-1.4535286302363388,-10.062807362630465,0.0034949429029778045,14,1.2250800501221237e-15,1.9476050396830386e-14,P00393,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,down,down,1.5,0.05,2.7387709788613597,down,-2.7387709788613597,Cohen's d,-2.238222997954559,0.3837381345626559,-2.715819220052136,-1.760626775856982,large
0.9083714782874203,9.71012437598112,0.004530613116652593,5,9.236656952453467e-7,4.675404045131046e-6,P00410,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,up,up,1.5,0.05,1.8769256187260566,up,1.8769256187260566,Cohen's d,5.331465047917112,0.11644496266070263,3.9654766861434982,6.697453409690725,large
0.9998301704958649,12.720756075341393,0.00417998614103865,5,7.257675012638413e-7,3.717358019923281e-6,P00424,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,up,up,1.5,0.05,1.9997645801727768,up,1.9997645801727768,Cohen's d,7.585979092209577,0.08843756455718085,5.7535517903483635,9.41840639407079,large
1.0832927976471207,17.920529382106107,0.002655476662838052,9,1.6490540892329465e-11,1.5441535280592277e-10,P00427,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,up,up,1.5,0.05,2.1188666536692513,up,2.1188666536692513,Cohen's d,6.358432229829086,0.11333797709474562,5.201801270891908,7.5150631887662644,large
1.0098631505881002,8.182056052081142,0.004502767046047795,15,1.0572899103927919e-15,1.693399705735082e-14,P00431,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,up,up,1.5,0.05,2.013720076043287,up,2.013720076043287,Cohen's d,1.710227248867537,0.30046634966546465,1.2877264217467967,2.132728075988277,large
-0.6703589748338684,-2.341399510522908,0.034694001727623935,5,3.9617173036934536e-4,0.0014171062795311485,P00441,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,down,down,1.5,0.05,1.5914689113524272,down,-1.5914689113524272,Cohen's d,-1.5739019050110576,0.23268337290819713,-2.306510518680299,-0.8412932913418163,large
0.7830489094026778,6.225664194691698,0.051692936201315653,10,1.6531974534485842e-5,7.07637091063293e-5,P00445,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,up,up,1.5,0.05,1.7207635965541108,up,1.7207635965541108,Cohen's d,0.6660320178929621,0.47471982436223936,0.2086893724265348,1.1233746633593893,medium
1.0262466636574374,12.082014385578002,0.003524540328628256,8,6.006086177654463e-10,4.65352424349531e-9,P00447,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,up,up,1.5,0.05,2.0367185961327565,up,2.0367185961327565,Cohen's d,3.622243026827537,0.18378565701284974,2.8102445680182733,4.434241485636801,large
-1.9864833015364245,-9.958415470269912,0.0022259817555316808,11,5.567046081224796e-14,7.069819112144767e-13,P00448,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,down,down,1.5,0.05,3.9626987659107726,down,-3.9626987659107726,Cohen's d,-2.6964909851919625,0.4930931684194003,-3.2820630041337706,-2.1109189662501544,large
-1.6744342220030703,-12.750749216380562,0.0027824949927383047,32,3.871136442901876e-34,4.238894404977554e-32,P00452,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,down,down,1.5,0.05,3.191941524458454,down,-3.191941524458454,Cohen's d,-2.671812431165784,0.3637616771332022,-3.0104459772625334,-2.3331788850690347,large
-1.913449924948404,-15.915192316952787,0.0014996487797469538,36,4.977042802693398e-43,1.2555991027305507e-40,P00490,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,down,down,1.5,0.05,3.7670884950671417,down,-3.7670884950671417,Cohen's d,-4.285572452863893,0.25281400128142656,-4.706688477053352,-3.8644564286744347,large
0.9025013334967946,13.36694144586164,0.0034412560395644665,12,8.52141003685634e-14,1.059597347688359e-12,P00498,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,up,up,1.5,0.05,1.8693041601855127,up,1.8693041601855127,Cohen's d,2.2296164079486815,0.2945763881418231,1.7135396463442472,2.7456931695531157,large
-1.8491638575447957,-21.472633328601283,0.0010812647726086144,21,8.248428308432135e-28,4.7333627902558947e-26,P00509,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,down,down,1.5,0.05,3.602913105639753,down,-3.602913105639753,Cohen's d,-5.437773666544152,0.18629886136111418,-6.097970202576835,-4.777577130511469,large
0.6951329038041438,2.949410764218568,0.018400642638138676,8,9.766185821970336e-7,4.915616325307864e-6,P00546,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,up,up,1.5,0.05,1.6190335746695215,up,1.6190335746695215,Cohen's d,1.0323668745082537,0.36367661434434045,0.5003759277083863,1.564357821308121,large
-2.2258453433383405,-2.368217803931488,0.01729817175619619,3,8.873280870241815e-4,0.0030284081983364586,P00547,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,down,down,1.5,0.05,4.677849164697899,down,-4.677849164697899,Cohen's d,-1.7127674041989085,0.3917914931044586,-2.7025563318668318,-0.7229784765309853,large
1.0493382137333092,15.409740513127725,0.0028064017010450693,41,6.573684421450793e-43,1.5676046117019657e-40,P00549,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,up,up,1.5,0.05,2.0695802818006444,up,2.0695802818006444,Cohen's d,1.7818817673532437,0.3206532767196114,1.525115916819219,2.0386476178872686,large
-1.32699400299681,-8.087503659657237,0.004137768517375906,12,2.8143950215743544e-13,3.2863191486957995e-12,P00550,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,down,down,1.5,0.05,2.508793980450813,down,-2.508793980450813,Cohen's d,-2.5061716761159456,0.3083563083524821,-3.0476762632139422,-1.9646670890179487,large
1.0479174779551106,16.372515398610943,0.0030016611768726165,32,1.3481676316682606e-33,1.3520735378908507e-31,P00560,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,up,up,1.5,0.05,2.0675432058018854,up,2.0675432058018854,Cohen's d,1.7090045466282624,0.3709467527150007,1.421388869796407,1.9966202234601178,large
-1.5604833044517519,-5.296744776058228,0.005793155002040917,19,3.750458630075902e-18,8.033167975917067e-17,P00561,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,down,down,1.5,0.05,2.949526363723945,down,-2.949526363723945,Cohen's d,-2.0764303780609352,0.43478813835031227,-2.4740666002425113,-1.6787941558793589,large
-1.457335166130169,-3.3044116909236796,0.009435318518799751,13,1.0869715224768926e-11,1.0405255493041512e-10,P00562,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,down,down,1.5,0.05,2.7460067392090854,down,-2.7460067392090854,Cohen's d,-1.386531566409165,0.5124464010922224,-1.8197524578971849,-0.9533106749211452,large
-1.8248911200197164,-18.395046882322863,0.0012196123287800953,19,6.6596391810695035e-25,2.7699452733355365e-23,P00579,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,down,down,1.5,0.05,3.542802691527318,down,-3.542802691527318,Cohen's d,-9.075818656947805,0.12497658724517044,-10.153133506065016,-7.998503807830593,large
-1.7529347947518739,-5.375798404840601,0.0050406442518533545,22,2.4912275594312193e-21,7.5517974407504e-20,P00582,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,down,down,1.5,0.05,3.3704349815800496,down,-3.3704349815800496,Cohen's d,-2.1717910801158506,0.40914313510468053,-2.5469322577408233,-1.796649902490878,large
0.8641553173662084,3.0283514619359013,0.016283109628181136,6,9.939429069645401e-6,4.3791471677445956e-5,P00724,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,up,up,1.5,0.05,1.8202736042550918,up,1.8202736042550918,Cohen's d,2.247867596162759,0.26194470180626944,1.5056362623692587,2.9900989299562593,large
1.0519442715240235,4.230261214756517,0.006903419176625847,5,3.2560019795557357e-6,1.5237748470393633e-5,P00729,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,up,up,1.5,0.05,2.0733221121314065,up,2.0733221121314065,Cohen's d,1.5827509807188784,0.372394525539838,0.8491664032550741,2.3163355581826828,large
-2.0696989579824354,-3.8949651143675235,0.006904268749940656,6,5.02549767876442e-7,2.6242635324000484e-6,P00803,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,down,down,1.5,0.05,4.197990663385263,down,-4.197990663385263,Cohen's d,-2.619164439095945,0.35427873156803347,-3.411110066428341,-1.827218811763549,large
-0.7502919579993913,-1.348705928177214,0.16873596305542637,7,0.01842038177896184,0.05032309492618114,P00805,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,none,down,1.5,0.05,1.6821332091340435,down,-1.6821332091340435,Cohen's d,-1.0165103290401032,0.5366092810473735,-1.5858904134621612,-0.4471302446180452,large
-0.7548913285954689,-2.4511961383679286,0.016129462633012848,3,7.720862265301881e-4,0.0026666421940442385,P00811,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,down,down,1.5,0.05,1.687504475729368,down,-1.687504475729368,Cohen's d,-1.973359951299475,0.31324411118235435,-3.005713011413439,-0.9410068911855112,large
0.5980297752849383,3.6618213682787624,0.014369274872564008,13,2.0119062992222514e-10,1.656927589942746e-9,P00812,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,up,up,1.5,0.05,1.5136480323064447,up,1.5136480323064447,Cohen's d,1.6907064837729036,0.24883736922472854,1.2375124484211981,2.143900519124609,large
0.9996785771042038,12.61925788991229,0.003966206916191206,29,6.960069238565129e-29,4.499307409580867e-27,P00815,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,up,up,1.5,0.05,1.9995544628852244,up,1.9995544628852244,Cohen's d,2.3922393009134892,0.23395868510386972,2.0533936796644365,2.731084922162542,large
1.0520237905101189,14.054494090206896,0.0030333540584923657,16,4.834009834414468e-18,1.0151420652270382e-16,P00817,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,up,up,1.5,0.05,2.0734363933975484,up,2.0734363933975484,Cohen's d,4.844874139063575,0.13617269887467673,4.150989795424424,5.538758482702725,large
1.0179820091956389,12.778530268764309,0.003477291712151276,24,4.707142017204412e-25,1.9965352168624722e-23,P00830,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,up,up,1.5,0.05,2.025084361183999,up,2.025084361183999,Cohen's d,3.246254171183648,0.17964536576842943,2.81285209278575,3.679656249581546,large
-1.9769479242209376,-5.112347211946108,0.005829774459642945,32,7.387697235038844e-29,4.747148444862385e-27,P00864,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,down,down,1.5,0.05,3.9365939895676076,down,-3.9365939895676076,Cohen's d,-2.319640252560621,0.41217352226189247,-2.638006708446297,-2.001273796674945,large
-1.7932384462584017,-9.006312491523039,0.006478627772978807,5,2.6928926459008466e-6,1.2746992052563732e-5,P00887,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,down,down,1.5,0.05,3.4659202198449517,down,-3.4659202198449517,Cohen's d,-1.6789145679399866,0.45806423319384,-2.423370009221829,-0.9344591266581441,large
-1.8065355705656905,-6.164796238534804,0.004494276059118896,5,9.016684270488706e-7,4.568368220331176e-6,P00888,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,down,down,1.5,0.05,3.498012805230569,down,-3.498012805230569,Cohen's d,-2.7699822711312487,0.4204266413766243,-3.666014031228613,-1.8739505110338843,large
1.0073180225791418,16.050402593840854,0.0030045848481684567,21,6.181267693047412e-23,2.139715600454574e-21,P00890,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,up,up,1.5,0.05,2.010170706914561,up,2.010170706914561,Cohen's d,3.92344824234023,0.14305981681353,3.4024895190411515,4.444406965639309,large
1.0570391464703015,11.360431388798483,0.004184528273230348,17,9.278887045241462e-18,1.8787120166506818e-16,P00899,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,up,up,1.5,0.05,2.08065698937722,up,2.08065698937722,Cohen's d,2.4458731242043403,0.23732361036725302,1.9974450313470204,2.89430121706166,large
1.0693102292936456,11.86523378306589,0.00340453928445994,22,2.7757727926282535e-23,9.9621464340113e-22,P00924,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,up,up,1.5,0.05,2.0984298415759466,up,2.0984298415759466,Cohen's d,2.6695422449937354,0.26485420973808027,2.2603979337706717,3.078686556216799,large
1.0303785887216805,10.295381457647032,0.004141717372113107,14,4.361152412270645e-15,6.455107108424317e-14,P00925,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,up,up,1.5,0.05,2.042560185048209,up,2.042560185048209,Cohen's d,3.597126838494683,0.17522293115081577,2.991214900653918,4.203038776335448,large
-1.999087781651181,-5.257147073603771,0.006285295262323576,10,1.8283484540388327e-10,1.5150584756981246e-9,P00926,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,down,down,1.5,0.05,3.9974715931359066,down,-3.9974715931359066,Cohen's d,-2.967792103453781,0.32600444577597787,-3.613049831948498,-2.322534374959064,large
1.0098974558546532,8.73710540878535,0.004184851016165725,18,1.1677492963653788e-18,2.6718801064598893e-17,P00927,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,up,up,1.5,0.05,2.0137679600543548,up,2.0137679600543548,Cohen's d,3.368515842877865,0.18772860846790412,2.8561565875143717,3.8808750982413587,large
0.9742150392311915,8.314037517748417,0.0048743034922684725,38,2.6285972198377213e-35,3.279939158846347e-33,P00931,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,up,up,1.5,0.05,1.964571995698022,up,1.964571995698022,Cohen's d,2.068316393616452,0.27495195135134437,1.7886740868296123,2.347958700403292,large
-1.5990958286530992,-13.756799660325273,0.0020240633335548708,14,2.054548920090967e-17,3.9230185874548337e-16,P00934,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,down,down,1.5,0.05,3.0295338568910197,down,-3.0295338568910197,Cohen's d,-4.275192966091329,0.2096364319111504,-4.953956291850208,-3.5964296403324507,large
0.5979692286113776,4.282402951639629,0.01643113709930044,13,5.087179047007871e-10,3.984709368864341e-9,P00937,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,up,up,1.5,0.05,1.5135845092280176,up,1.5135845092280176,Cohen's d,1.0798860280778266,0.4255174379267859,0.6635029513003194,1.4962691048553338,large
1.0356538791532306,11.47071970882524,0.003725566461313612,16,2.7610406644790717e-17,5.198022345706126e-16,P00942,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,up,up,1.5,0.05,2.050042585544784,up,2.050042585544784,Cohen's d,1.4137196634904352,0.3494360902011879,1.0226185713517415,1.804820755629129,large
-1.5949741992599566,-7.723678189209688,0.00559393480592707,16,8.631173335346689e-16,1.3907075234475271e-14,P00946,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,down,down,1.5,0.05,3.0208911459007153,down,-3.0208911459007153,Cohen's d,-2.5726938275551934,0.3195734553312478,-3.0455995095030595,-2.0997881456073273,large
1.089019270839442,13.817076898476484,0.003277079556133544,14,7.56938107386546e-16,1.2325800956547837e-14,P00950,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,up,up,1.5,0.05,2.1272937609826226,up,2.1272937609826226,Cohen's d,3.6530365827824047,0.21790879218864276,3.041287970374518,4.264785195190291,large
-1.7063490877074878,-13.111934610258611,0.0023866270515534582,13,7.474159119761723e-16,1.2207793228944146e-14,P00954,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,down,down,1.5,0.05,3.2633395053505905,down,-3.2633395053505905,Cohen's d,-5.333367901867023,0.19294294058275294,-6.163634111601177,-4.503101692132868,large
-1.778381449593345,-17.07467742426848,0.0017834110131280667,39,7.069164239089674e-45,2.7092571946311175e-42,P00956,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,down,down,1.5,0.05,3.430411029753503,down,-3.430411029753503,Cohen's d,-2.6418747015138604,0.39838020120670653,-2.946736735766335,-2.337012667261386,large
-1.7493279280003826,-18.870581891541285,0.0013707177233333034,46,4.134129753899369e-55,4.033031489917648e-52,P00957,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,down,down,1.5,0.05,3.3620191169976046,down,-3.3620191169976046,Cohen's d,-2.910472357413168,0.34096664025337486,-3.2046473096964787,-2.616297405129857,large
0.9249349441986838,12.177421593800098,0.003976698434696724,30,8.967926733728392e-30,6.415654785309292e-28,P00958,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,up,up,1.5,0.05,1.8985986259972085,up,1.8985986259972085,Cohen's d,2.6523281177364564,0.22537729855595612,2.3036770455434596,3.000979189929453,large
-1.7528001668970776,-16.155045145483836,0.0018178733139054826,31,4.1664438970206015e-36,5.45245237304001e-34,P00959,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,down,down,1.5,0.05,3.370120477649824,down,-3.370120477649824,Cohen's d,-2.5337152375994214,0.42131997799552906,-2.8695513932233183,-2.1978790819755245,large
-2.0288896771911,-28.32972787058803,6.509677541838288e-4,7,6.275195769703952e-12,6.206371041907199e-11,P00960,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,down,down,1.5,0.05,4.080906558365921,down,-4.080906558365921,Cohen's d,-5.129057661191302,0.2343212983085913,-6.238672001498743,-4.019443320883862,large
-1.8924512885624802,-17.556792046364976,0.0012616519692065786,40,4.9336431563319276e-49,2.7864697216104164e-46,P00961,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,down,down,1.5,0.05,3.7126550776505214,down,-3.7126550776505214,Cohen's d,-4.799493105929028,0.2316020801776039,-5.23274548891862,-4.366240722939437,large
-1.8714754303865895,-12.261696344267147,0.0022295034505016575,25,1.7058254441181993e-28,1.0460121623332798e-26,P00962,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,down,down,1.5,0.05,3.659065979765584,down,-3.659065979765584,Cohen's d,-5.058051518274771,0.208415631942241,-5.62945940741415,-4.486643629135393,large
-2.061274513407771,-11.618186168682124,0.002414093424587316,12,8.548380778467455e-15,1.2198493900762535e-13,P00963,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,down,down,1.5,0.05,4.173548433832071,down,-4.173548433832071,Cohen's d,-3.791064214129611,0.27905287948650265,-4.468828123748812,-3.1133003045104095,large
-1.4693512942804077,-2.296968493463337,0.06015319847741274,14,1.6289816039347649e-6,7.931307437306697e-6,P00968,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,down,down,1.5,0.05,2.7689735913249174,down,-2.7689735913249174,Cohen's d,-0.8400506610444309,0.6154449780815626,-1.2307383119529702,-0.44936301013589164,large
1.0899654337181575,14.0734032004517,0.0031854490398397495,2,3.04922439687941e-4,0.001105820446195098,P01094,HYE mix A,HYE mix B,HYE mix A/HYE mix B,rots,median,up,up,1.5,0.05,2.1286893619186715,up,2.1286893619186715,Cohen's d,10.781543160031552,0.06651561472128975,6.555414042752693,15.00767227731041,large
