slr,t,score,n,p,p.fdr,PG.ProteinGroups,group1,group2,slr_ratio_meta,test,type,significant_changed,significant_changed_raw_p,significant_changed_fc,significant_changed_p_value,fold_change_absolute,fold_change_direction,fold_change,effect_size_method,d,d_pooled_SD,d_95CI_lower,d_95CI_upper,d_magnitute,group1__mean_iBAQ,group_1__iBAQ_quantiles,group2__mean_iBAQ,group_2__iBAQ_quantiles,iBAQ_quantile_comp
0.4694323927323064,1.5329137557348038,0.124279371257485,2,0.0715406661956293,0.2374072564315137,A0A075B6S5,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.3845646242322387,up,1.3845646242322387,Cohen's d,0.3758499613135523,1.9957449829316778,-0.07323013406321865,0.8249300566903233,small,29.29,Q7,11.665000000000001,Q5,Q7/Q5
0.5637068398426498,1.8965767127764908,0.06053755688622753,1,0.06053755688622754,0.20857352179453745,A0A087WSX0,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.4780620539107387,up,1.4780620539107387,Cohen's d,0.5428076519163051,1.0049666212662938,-0.10904413116189404,1.194659434994504,medium,17.66,Q7,8.66,Q5,Q7/Q5
0.1693631208583641,0.47830470975124506,0.5886346586826348,1,0.5886346586826348,1,A0A087WSY4,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.12456193612562,up,1.12456193612562,Cohen's d,-0.1962838094391513,1.4454218730394475,-0.8379931037996176,0.4454254849213149,negligible,0.965,Q2,1.49,Q2,Q2/Q2
0.2677169151843979,0.789560854113065,0.3854905389221557,1,0.3854905389221557,0.7974158015296492,A0A087WSY6,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.2039011292460016,up,1.2039011292460016,Cohen's d,0.287520714256372,1.8144505849032277,-0.3559480317602784,0.9309894602730224,small,82.05,Q9,48.1,Q8,Q9/Q8
-0.10755657941727859,-0.35850340231324784,0.7060909940119761,5,0.8448843133218266,1,A0A087WW87;P01614,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.0774019484898565,down,-1.0774019484898565,Cohen's d,-0.25656565564488093,2.2072182648966483,-0.5365960595569974,0.02346474826723549,small,92.80499999999999,Q9,189.71,Q10,Q9/Q10
0.32391510857722405,0.8971267505507668,0.31295261077844305,3,0.23251726760972757,0.5668016074080059,A0A0A0MS15,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.25172280230046,up,1.25172280230046,Cohen's d,0.2503484747369723,1.227519773080663,-0.11261158723320192,0.6133085367071465,small,64.515,Q9,48.589999999999996,Q8,Q9/Q8
0.05690884466067362,0.20385083361266323,0.8354203473053893,1,0.8354203473053893,1,A0A0B4J1U3,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.0402345381973344,up,1.0402345381973344,Cohen's d,0.03274602261839193,0.6517064027037578,-0.6074665233846829,0.6729585686214666,negligible,6.355,Q5,6.955,Q4,Q5/Q4
0.9713311662418145,1.579987790769159,0.0644585029940119,2,0.02723877568652895,0.11122733834376035,A0A0B4J1U7,cancer,control,cancer/control,rots,median,none,up,1.5,0.05,1.9606488399876207,up,1.9606488399876207,Cohen's d,0.4690543144906899,1.382510893192942,0.017807516539873447,0.9203011124415064,small,16.7,Q6,14.97,Q6,Q6/Q6
0.7805753550564416,2.332860879765094,0.018189293413173657,3,9.80515314795239e-4,0.0069447647211764146,A0A0B4J1V0,cancer,control,cancer/control,rots,median,up,up,1.5,0.05,1.717815811085253,up,1.717815811085253,Cohen's d,0.3599443370524699,2.9720211136451407,-0.004518120273491799,0.7244067943784316,small,153.87,Q9,34.05,Q8,Q9/Q8
0.28197972449736797,0.9145491468398775,0.33729794011976044,3,0.2645609951159059,0.6214589649977555,A0A0B4J1V2,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.2158621954482147,up,1.2158621954482147,Cohen's d,0.08403115557175975,1.8413216487405293,-0.27767496322110874,0.4457372743646283,negligible,31.245,Q8,52.22,Q8,Q8/Q8
0.4461845120833681,1.9484234017890183,0.086451125748503,4,0.010850889057312484,0.05272048414520423,A0A0B4J1V6,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.362432270452559,up,1.362432270452559,Cohen's d,0.5233105629555538,0.5993793914525323,0.2057209559624565,0.8409001699486511,medium,71.58,Q9,104.83,Q9,Q9/Q9
0.15950796530810304,0.46763729270693033,0.6148016047904192,2,0.6448753021327198,1,A0A0B4J1X5,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.11690614951813,up,1.11690614951813,Cohen's d,-0.11616624601298202,1.2124399583635412,-0.5617084849483371,0.32937599292237313,negligible,8.275,Q5,9.855,Q5,Q5/Q5
0.7997735133050095,2.585571408649014,0.015322610778443102,2,0.003205099595181024,0.01903538612265444,A0A0B4J1X8,cancer,control,cancer/control,rots,median,up,up,1.5,0.05,1.7408278149933998,up,1.7408278149933998,Cohen's d,0.5488865606706581,0.9789972607439654,0.09541469532101055,1.0023584260203058,medium,34.655,Q8,19.795,Q7,Q8/Q7
0.9198281771795589,2.503404153947328,0.009459425149700551,1,0.009459425149700551,0.04750104150023283,A0A0B4J1Y8,cancer,control,cancer/control,rots,median,up,up,1.5,0.05,1.891889958769986,up,1.891889958769986,Cohen's d,0.7473059442172042,0.7029630955354651,0.08516864600158924,1.4094432424328192,medium,24.384999999999998,Q7,13.175,Q6,Q7/Q6
0.27223296197644986,0.8944796517035225,0.49699444910179635,4,0.49489771050614906,0.9356490119198361,A0A0B4J1Y9,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.207675587497338,up,1.207675587497338,Cohen's d,0.2806390836808837,1.0428372264554042,-0.03318384004131664,0.594462007403084,small,332.865,Q10,154.57,Q9,Q10/Q9
-0.11490585181982974,-0.4079600485777831,0.6816690658682635,11,0.899185718472689,1,A0A0B4J2D5;P0DPI2,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.0829043744554603,down,-1.0829043744554603,Cohen's d,-0.21506044984989697,0.6370087149161344,-0.40299441221669846,-0.027126487483095485,small,25.745,Q7,37.004999999999995,Q8,Q7/Q8
0.5173863751997788,1.0279973950401515,0.19189211976047904,1,0.19189211976047904,0.4960565093438277,A0A0B4J2D9;P0DP09,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.4313598081512686,up,1.4313598081512686,Cohen's d,-0.11669599846483711,1.74611826230669,-0.7574102734111153,0.5240182764814411,negligible,13.56,Q6,14.68,Q6,Q6/Q6
0.605535834517901,1.9036973666007138,0.052652730538922166,1,0.05265273053892217,0.18646359725481476,A0A0B4J2H0,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.5215437682038166,up,1.5215437682038166,Cohen's d,0.7509824827297774,0.7405479414255265,0.08863213193400332,1.4133328335255515,medium,8.555,Q5,4.335,Q3,Q5/Q3
-0.04424716762148133,-0.16726846684703942,0.8681143952095809,3,0.9524065487757327,1,A0A0C4DH24,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.0311449630679757,down,-1.0311449630679757,Cohen's d,-0.30674570476012625,1.4432796586020482,-0.6704122691411578,0.05692085962090532,small,12.385,Q6,17.24,Q6,Q6/Q6
0.45437528683546546,1.6101899922408223,0.11439918562874252,1,0.11439918562874252,0.34262556095808383,A0A0C4DH25,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.3701893596154515,up,1.3701893596154515,Cohen's d,0.29158066328834964,0.884602972279577,-0.3519816634335051,0.9351429900102044,small,108.615,Q9,83.805,Q9,Q9/Q9
0.014290063877366957,0.055659059768824445,0.9564995808383233,1,0.9564995808383233,1,A0A0C4DH29,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.0099543355321148,up,1.0099543355321148,Cohen's d,0.0933012804325959,0.6636515528257088,-0.547216566316646,0.7338191271818377,negligible,4.725,Q4,5.1850000000000005,Q4,Q4/Q4
0.8603729109662352,2.5714377519700427,0.034238766467065807,2,0.010644226501620805,0.052017764243934776,A0A0C4DH31,cancer,control,cancer/control,rots,median,none,up,1.5,0.05,1.8155075263417715,up,1.8155075263417715,Cohen's d,0.08321857529981447,2.1223872760985603,-0.3621410039176678,0.5285781545172967,negligible,13.685,Q6,18.305,Q6,Q6/Q6
0.55652071856607,1.2806936792595656,0.12774415568862274,3,0.04478650422002878,0.1645428696104702,A0A0C4DH33,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.470718073650914,up,1.470718073650914,Cohen's d,0.4176514361514812,1.2129960903705481,0.05218449986876411,0.7831183724341984,small,334.505,Q10,181.815,Q10,Q10/Q10
0.5108711062282223,1.8171279045099094,0.07809742514970064,1,0.07809742514970064,0.2536502739370215,A0A0C4DH35,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.4249103036202817,up,1.4249103036202817,Cohen's d,0.5883091037155606,0.8425551408509891,-0.06556189116241296,1.242180098593534,medium,32.195,Q8,19.415,Q6,Q8/Q6
0.2600422222636081,0.9213787144618286,0.3535706107784431,1,0.3535706107784431,0.7487482681787939,A0A0C4DH36,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.1975137508344906,up,1.1975137508344906,Cohen's d,0.35906522441938293,1.194499400299573,-0.286242282291127,1.004372731129893,small,15.035,Q6,9.72,Q5,Q6/Q5
0.3366411990752336,0.933798368633603,0.48659951497005993,4,0.4772587995197934,0.9215815185110884,A0A0C4DH38,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.2628131588203912,up,1.2628131588203912,Cohen's d,0.2615609611909134,0.8404014894421347,-0.052060986474171456,0.5751829088559982,small,474.02,Q10,347.5,Q10,Q10/Q10
0.2182905051496402,0.580873984022392,0.5017960718562874,3,0.5026940961966275,0.9435559918384416,A0A0C4DH67,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.1633542742677991,up,1.1633542742677991,Cohen's d,0.1728717097745378,1.19101812507799,-0.18934954723294461,0.5350929667820202,negligible,69.735,Q9,48.575,Q8,Q9/Q8
0.30131996046957493,0.9926247604576514,0.30243617964071856,1,0.3024361796407186,0.6770501341342944,A0A0C4DH72,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.232271335906566,up,1.232271335906566,Cohen's d,0.44809319534883796,1.0129593417571863,-0.20006029294968097,1.0962466836473568,small,49.445,Q8,33.985,Q8,Q8/Q8
0.5153650161589591,1.4209061727349208,0.11759802395209584,3,0.03823529012716751,0.14661627248834516,A0A0G2JMI3,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.4293557351778166,up,1.4293557351778166,Cohen's d,0.32751018591449643,1.793697959125983,-0.03645212130130715,0.6914724931303,small,55.754999999999995,Q9,25.33,Q7,Q9/Q7
0.011676870330776301,0.07696031808224657,0.9826622215568862,2,0.9961446204017175,1,A0A0G2JS06,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.008126633012811,up,1.008126633012811,Cohen's d,0.061290412946451045,1.065276277037945,-0.3839810299136094,0.5065618558065115,negligible,50.04,Q8,35.535000000000004,Q8,Q8/Q8
0.2741071004439653,0.9488688720716468,0.3345517724550898,3,0.26088532573105344,0.6166246735007369,A0A0J9YX35,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.2092454424943673,up,1.2092454424943673,Cohen's d,0.26532203390859355,0.8977550926976918,-0.09781178538662516,0.6284558532038123,small,54.54,Q8,41.885,Q8,Q8/Q8
-0.03817440842679028,-0.16480501665154265,0.8802017724550898,2,0.9321944807999896,1,A0A0U1RRL7,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.0268136704500195,down,-1.0268136704500195,Cohen's d,-0.03955011624191027,0.8419318522339557,-0.4847605729398032,0.4056603404559826,negligible,0.805,Q1,0.955,Q1,Q1/Q1
-0.0981042604417904,-0.33425106045599035,0.7277432215568862,3,0.8179901283934008,1,A0A1B0GTC6,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.0703660486646265,down,-1.0703660486646265,Cohen's d,0.13926517324889257,0.9507580342432749,-0.22271941257497693,0.501249759072762,negligible,533.225,Q10,586.295,Q10,Q10/Q10
0.11061685298799126,0.4383086166546063,0.6722676407185628,13,0.9043593787454254,1,A0AVT1,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.079689780687952,up,1.079689780687952,Cohen's d,0.0872177754156681,1.032037378626194,-0.08516692489914189,0.25960247573047807,negligible,3.09,Q3,4.13,Q3,Q3/Q3
-0.2654944058552064,-1.0637192004350398,0.3256167904191617,29,0.025212111844962266,0.1046677078870562,A0FGR8,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.2020479159924955,down,-1.2020479159924955,Cohen's d,-0.15909545190254062,0.7091372973578899,-0.274491040454967,-0.043699863350114304,negligible,15.36,Q6,23.8,Q7,Q6/Q7
-0.00409561164342604,-0.019538540331682678,0.9861564550898203,11,0.9999999969364965,1,A1A4S6,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.0028428950469173,down,-1.0028428950469173,Cohen's d,-0.026771012329911876,0.4733700236612792,-0.2141724543666194,0.16063042970679564,negligible,3.82,Q3,6.67,Q4,Q3/Q4
0.06779902971731877,0.2819172091328848,0.7803530359281436,12,0.9851602982051588,1,A1L0T0,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.0481164606437972,up,1.0481164606437972,Cohen's d,0.2094666894339781,1.2565495723401476,0.029601877636472124,0.3893315012314841,small,11.315,Q6,18.26,Q6,Q6/Q6
0.07689494225047305,0.4039189915073152,0.6889157724550898,3,0.7698891647917074,1,A1L3X0,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.0547455071942793,up,1.0547455071942793,Cohen's d,-0.23849324120481646,0.8389773058199544,-0.6013228345273762,0.12433635211774335,small,13.46,Q6,22.395,Q7,Q6/Q7
0.2142636128270482,0.8900211922038086,0.4023154790419161,18,0.19802565471691244,0.508463913183107,A1L4H1,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.160111613620195,up,1.160111613620195,Cohen's d,0.175146028655108,0.6050019884052383,0.02853197324816084,0.32176008406205514,negligible,14.735,Q6,14.725,Q6,Q6/Q6
-0.07363601744304704,-0.2066733667229083,0.8130903532934132,10,0.9889791542528605,1,A1X283,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.052365616227194,down,-1.052365616227194,Cohen's d,-0.03191640258210524,0.8002013359626131,-0.22852315095898473,0.16469034579477426,negligible,13.075000000000001,Q6,15.38,Q6,Q6/Q6
-0.19175136840830792,-0.6055854287151036,0.5161330538922155,1,0.5161330538922155,0.9579833766637484,A2NJV5,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.1421493938165987,down,-1.1421493938165987,Cohen's d,-0.14863755052826114,1.1363085108473496,-0.7896905441715903,0.49241544311506813,negligible,1.5,Q2,10.495000000000001,Q5,Q2/Q5
-0.033178408249470076,-0.14342493388514313,0.894525245508982,16,0.9999703500647389,1,A2RRP1,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.0232640019860408,down,-1.0232640019860408,Cohen's d,0.08565054781742018,0.7297670513623468,-0.06966387902275725,0.2409649746575976,negligible,6.845,Q5,4.0200000000000005,Q3,Q5/Q3
-0.042011472297110324,-0.202648487221783,0.8594541077844311,5,0.9777615299360563,1,A2RTX5,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.0295482703594045,down,-1.0295482703594045,Cohen's d,-0.052763904201308616,0.5778235196608833,-0.3316978127923856,0.22617000438976836,negligible,0.275,Q1,0.34,Q1,Q1/Q1
-0.1367926311632055,-0.651663701233362,0.569658359281437,30,0.7803089671786103,1,A2RUS2,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.099458105009818,down,-1.099458105009818,Cohen's d,-0.02248319091250266,0.8041825932319652,-0.13575978306506956,0.09079340124006424,negligible,8.76,Q5,11.385,Q5,Q5/Q5
-0.17721093037404975,-0.39263867184849155,0.6233146107784431,11,0.8023406176338765,1,A4D1B5,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.130695869327651,down,-1.130695869327651,Cohen's d,0.05665687387580687,1.2063090805492778,-0.13077376643825075,0.2440875141898645,negligible,1.555,Q2,3.235,Q3,Q2/Q3
-0.2941876792828013,-0.96917192689137,0.32474100000000006,6,0.17752940138263368,0.46904901071038624,A4D1P6,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.226194364525148,down,-1.226194364525148,Cohen's d,-0.14773287875859029,0.8217764695030497,-0.40240307758275795,0.10693732006557735,negligible,0.63,Q1,1.095,Q2,Q1/Q2
-0.9299609383513912,-3.2073291772452768,0.0036216766467065398,1,0.0036216766467065385,0.021003720857040824,A5A3E0,cancer,control,cancer/control,rots,median,down,down,1.5,0.05,1.9052244105401048,down,-1.9052244105401048,Cohen's d,-0.9928229571955323,0.6402880554629755,-1.6712856603585025,-0.31436025403256207,large,4.965,Q4,9.75,Q5,Q4/Q5
0.06442487258978832,0.266334555319319,0.8055754251497006,18,0.9983764104908173,1,A5YKK6,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.0456680032941938,up,1.0456680032941938,Cohen's d,0.15013111337009566,0.7859043413757556,0.003591352371972001,0.2966708743682193,negligible,1.05,Q2,1.45,Q2,Q2/Q2
-0.007541695872257048,-0.036640007942412046,0.9742106407185629,2,0.9930237696484683,1,A6H8Y1,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.0052411924756182,down,-1.0052411924756182,Cohen's d,0.09161935356799168,0.538229605344564,-0.3537810717201067,0.5370197788560901,negligible,0.38,Q1,0.425,Q1,Q1/Q1
0.5368423469034107,2.416297615753738,0.05497202994011974,10,2.288643855155881e-5,2.4111265539368364e-4,A6NDG6,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.4507936610837118,up,1.4507936610837118,Cohen's d,0.6322007736304754,0.5353171670544291,0.43075549493128545,0.8336460523296654,medium,38.195,Q8,26.990000000000002,Q7,Q8/Q7
0.05834495183767459,0.2938560512664842,0.8028367125748503,6,0.9580570920977243,1,A6NDU8,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.0412705381999754,up,1.0412705381999754,Cohen's d,-0.03851450562257019,0.5498620645155592,-0.2928616048504683,0.21583259360532792,negligible,4.875,Q4,7.19,Q4,Q4/Q4
0.5546413733813391,1.75516411608772,0.07253312574850301,1,0.072533125748503,0.2390970096410952,A6NFX1,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.468803471214856,up,1.468803471214856,Cohen's d,0.3109983696681583,0.7327953601403523,-0.3330294728901223,0.9550262122264389,small,0.22499999999999998,Q1,0.12,Q1,Q1/Q1
0.0372691749668242,0.2095055779078058,0.8665316886227545,3,0.9513137825532543,1,A6NGU5;P19440;P36268,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.026169588012406,up,1.026169588012406,Cohen's d,-0.025378740976661127,0.44286003341653285,-0.38693988839577914,0.33618240644245684,negligible,4.67,Q4,5.141666666666667,Q4,Q4/Q4
0.3447663110896236,1.4915879552166142,0.1327004071856288,3,0.0481546456140641,0.1743633289586629,A6NH11,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.2699452591167073,up,1.2699452591167073,Cohen's d,0.11374075144911829,0.7538467504964679,-0.24809805618587671,0.47557955908411326,negligible,3.015,Q3,1.195,Q2,Q3/Q2
0.18644750292245782,0.800925042354906,0.46187293413173647,1,0.46187293413173647,0.8999224966609531,A6NHQ2;P22087,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.1379581511256225,up,1.1379581511256225,Cohen's d,0.2555648002538504,0.5989610679325503,-0.387212758877831,0.8983423593855319,small,0.035,Q1,0.005,Q1,Q1/Q1
-0.07023359962332337,-0.16605271338637528,0.8386423113772455,5,0.9675004631020271,1,A6NI72,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.0498866663764268,down,-1.0498866663764268,Cohen's d,-0.1812324054635665,1.1986336620313527,-0.46068970791036934,0.09822489698323633,negligible,8.585,Q5,11.03,Q5,Q5/Q5
0.07174482070674358,0.2625228612510975,0.7736814251497006,5,0.9198694027759245,1,A6NIH7,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.0509869974214663,up,1.0509869974214663,Cohen's d,0.13227373852720167,1.453288286723211,-0.14691644827949488,0.4114639253338982,negligible,13.15,Q6,15.459999999999999,Q6,Q6/Q6
-0.0662988338073144,-0.18186989983222512,0.8339711736526946,1,0.8339711736526946,1,A6NM45;Q8N7P3,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.0470271363296675,down,-1.0470271363296675,Cohen's d,-0.30058902599567733,3.0553029521469264,-0.9443636282683194,0.34318557627696483,small,18.82,Q7,56.81,Q8,Q7/Q8
0.771219062366284,2.5882312226778645,0.013710910179640767,1,0.013710910179640773,0.06380671074720728,A6NP61,cancer,control,cancer/control,rots,median,none,up,1.5,0.05,1.7067113277992283,up,1.7067113277992283,Cohen's d,0.5855595423474983,0.8696563256637323,-0.06818500713716391,1.2393040918321605,medium,10.515,Q6,6.26,Q4,Q6/Q4
0.20931937644837947,0.7219822769267981,0.46777704191616765,10,0.41715950060553975,0.8407569195004043,A6QL63,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.1561426191664923,up,1.1561426191664923,Cohen's d,0.25679140036195364,0.9259750428703506,0.05938859437448643,0.45419420634942087,small,2.37,Q3,3.375,Q3,Q3/Q3
0.5055498969359579,2.1135581461268913,0.060523508982035956,5,0.0020206324490166894,0.012994650090072052,A7E2V4,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.4196643716645816,up,1.4196643716645816,Cohen's d,0.5624649907653521,0.614110072377254,0.27811868923667965,0.8468112922940245,medium,6.75,Q5,4.36,Q3,Q5/Q3
0.31615158514844033,0.7390488820181262,0.37055729341317367,3,0.31017367247074057,0.6873986303751666,A9UHW6,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.2450050422085777,up,1.2450050422085777,Cohen's d,0.042941629652907036,0.6857014708526145,-0.3186466294624094,0.4045298887682235,negligible,1.66,Q2,1.425,Q2,Q2/Q2
-0.1134675633239607,-0.5427301217961187,0.6267682934131736,24,0.8990307385724625,1,B0I1T2,cancer,control,cancer/control,rots,median,none,none,1.5,0.05,1.0818253156579192,down,-1.0818253156579192,Cohen's d,0.08607981751051048,0.8763935608341348,-0.040654005994760586,0.21281364101578154,negligible,20.175,Q7,21,Q7,Q7/Q7
